"tahun","nama_provinsi","nama_kabupaten","nama_kecamatan","nama_kelurahan","jenis_kelamin","agama","jumlah","periode_data"
"2017","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA SELATAN","Laki-Laki","Kristen","14","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CILANDAK BARAT","Laki-Laki","Kristen","6","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","LEBAK BULUS","Laki-Laki","Kristen","8","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","PONDOK LABU","Laki-Laki","Kristen","13","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","GANDARIA SELATAN","Laki-Laki","Kristen","4","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CIPETE SELATAN","Laki-Laki","Kristen","8","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","MELAWAI","Laki-Laki","Kristen","1","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GUNUNG","Laki-Laki","Kristen","2","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","KRAMAT PELA","Laki-Laki","Kristen","1","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","SELONG","Laki-Laki","Kristen","1","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","RAWA BARAT","Laki-Laki","Kristen","1","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","SENAYAN","Laki-Laki","Kristen","1","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Laki-Laki","Kristen","","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Laki-Laki","Kristen","1","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Laki-Laki","Kristen","6","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Laki-Laki","Kristen","5","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","PANCORAN","Laki-Laki","Kristen","3","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","KALIBATA","Laki-Laki","Kristen","5","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","RAWA JATI","Laki-Laki","Kristen","4","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","DUREN TIGA","Laki-Laki","Kristen","5","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","PENGADEGAN","Laki-Laki","Kristen","5","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","PANCORAN","CIKOKO","Laki-Laki","Kristen","5","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","JAGAKARSA","Laki-Laki","Kristen","7","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","SRENGSENG SAWAH","Laki-Laki","Kristen","9","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Laki-Laki","Kristen","6","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Laki-Laki","Kristen","7","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Laki-Laki","Kristen","4","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Laki-Laki","Kristen","2","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Laki-Laki","Kristen","6","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","BINTARO","Laki-Laki","Kristen","8","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN UTARA","Laki-Laki","Kristen","11","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PASAR MINGGU","Laki-Laki","Kristen","8","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","CEMPAKA BARU","Laki-Laki","Khonghuchu","1","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","SUMUR BATU","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","UTAN PANJANG","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","SENEN","SENEN","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","SENEN","KENARI","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","SENEN","PASEBAN","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","SENEN","KRAMAT","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","SENEN","KWITANG","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","SENEN","BUNGUR","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH BARAT","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","RAWASARI","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","MENTENG","MENTENG","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","MENTENG","CIKINI","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","MENTENG","GONDANGDIA","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","GELORA","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","JOHAR BARU","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","KAMPUNG RAWA","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","GALUR","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","TANAH TINGGI","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PENJARINGAN","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","KAMAL MUARA","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","KAPUK MUARA","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PEJAGALAN","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PLUIT","Laki-Laki","Khonghuchu","1","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","TANJUNG PRIOK","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","SUNTER JAYA","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","PAPANGGO","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","SUNGAI BAMBU","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","KEBON BAWANG","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","SUNTER AGUNG","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","WARAKAS","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KOJA","KOJA","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KOJA","TUGU UTARA","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","KEMAYORAN","SERDANG","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BALE KAMBANG","Perempuan","Katholik","2","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CILILITAN","Perempuan","Katholik","5","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CAWANG","Perempuan","Katholik","5","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","GEDONG","Perempuan","Katholik","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","BARU","Perempuan","Katholik","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","CIJANTUNG","Perempuan","Katholik","5","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","KALISARI","Perempuan","Katholik","2","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","PEKAYON","Perempuan","Katholik","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","JATINEGARA","Perempuan","Katholik","2","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","RAWA TERATE","Perempuan","Katholik","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PENGGILINGAN","Perempuan","Katholik","4","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG TIMUR","Perempuan","Katholik","2","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PULO GEBANG","Perempuan","Katholik","2","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","UJUNG MENTENG","Perempuan","Katholik","3","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG BARAT","Perempuan","Katholik","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","DUREN SAWIT","Perempuan","Katholik","3","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK BAMBU","Perempuan","Katholik","7","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","KLENDER","Perempuan","Katholik","6","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KELAPA","Perempuan","Katholik","6","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA SARI","Perempuan","Katholik","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA JAYA","Perempuan","Katholik","3","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KOPI","Perempuan","Katholik","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","MAKASAR","Perempuan","Katholik","2","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","PINANG RANTI","Perempuan","Katholik","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","KEBON PALA","Perempuan","Katholik","7","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","HALIM PERDANA KUSUMAH","Perempuan","Katholik","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","CIPINANG MELAYU","Perempuan","Katholik","3","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIRACAS","Perempuan","Katholik","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIBUBUR","Perempuan","Katholik","2","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","KELAPA DUA WETAN","Perempuan","Katholik","4","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","SUSUKAN","Perempuan","Katholik","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","RAMBUTAN","Perempuan","Katholik","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CIPAYUNG","Perempuan","Katholik","2","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CILANGKAP","Perempuan","Katholik","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","PONDOK RANGGON","Perempuan","Katholik","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","MUNJUL","Perempuan","Katholik","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","SETU","Perempuan","Katholik","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","BAMBU APUS","Perempuan","Katholik","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","LUBANG BUAYA","Perempuan","Katholik","5","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CEGER","Perempuan","Katholik","","2017"
"2017","DKI JAKARTA","KAB.ADM.KEP.SERIBU","KEP. SERIBU UTR","P. PANGGANG","Perempuan","Kristen","","2017"
"2017","DKI JAKARTA","KAB.ADM.KEP.SERIBU","KEP. SERIBU UTR","P. KELAPA","Perempuan","Kristen","","2017"
"2017","DKI JAKARTA","KAB.ADM.KEP.SERIBU","KEP. SERIBU UTR","P. HARAPAN","Perempuan","Kristen","","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Perempuan","Katholik","4","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Laki-Laki","Islam","64","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Laki-Laki","Islam","23","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Laki-Laki","Islam","19","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Laki-Laki","Islam","45","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki-Laki","Islam","33","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Laki-Laki","Islam","48","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","JOHAR BARU","Laki-Laki","Islam","12","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","KAMPUNG RAWA","Laki-Laki","Islam","63","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","GALUR","Laki-Laki","Islam","51","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","JOHAR BARU","TANAH TINGGI","Laki-Laki","Islam","103","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PENJARINGAN","Laki-Laki","Islam","178","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","KAMAL MUARA","Laki-Laki","Islam","20","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","KAPUK MUARA","Laki-Laki","Islam","34","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PEJAGALAN","Laki-Laki","Islam","96","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PENJARINGAN","PLUIT","Laki-Laki","Islam","39","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","TANJUNG PRIOK","Laki-Laki","Islam","107","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","SUNTER JAYA","Laki-Laki","Islam","108","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","PAPANGGO","Laki-Laki","Islam","102","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","SUNGAI BAMBU","Laki-Laki","Islam","87","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","KEBON BAWANG","Laki-Laki","Islam","94","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","SUNTER AGUNG","Laki-Laki","Islam","67","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","TANJUNG PRIOK","WARAKAS","Laki-Laki","Islam","90","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KOJA","KOJA","Laki-Laki","Islam","95","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KOJA","TUGU UTARA","Laki-Laki","Islam","195","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KOJA","LAGOA","Laki-Laki","Islam","223","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KOJA","RAWA BADAK UTARA","Laki-Laki","Islam","125","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KOJA","TUGU SELATAN","Laki-Laki","Islam","85","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KOJA","RAWA BADAK SELATAN","Laki-Laki","Islam","134","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","CILINCING","Laki-Laki","Islam","127","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","SUKAPURA","Laki-Laki","Islam","96","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","MARUNDA","Laki-Laki","Islam","68","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","KALI BARU","Laki-Laki","Islam","251","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","SEMPER TIMUR","Laki-Laki","Islam","119","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","ROROTAN","Laki-Laki","Islam","90","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","SEMPER BARAT","Laki-Laki","Islam","167","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN TIMUR","Laki-Laki","Islam","57","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN BARAT","Laki-Laki","Islam","164","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","ANCOL","Laki-Laki","Islam","47","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Laki-Laki","Islam","45","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki-Laki","Islam","63","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Laki-Laki","Islam","53","2017"
"2017","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT","Laki-Laki","Islam","154","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Laki-Laki","Islam","29","2017"
"2017","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","GELORA","Laki-Laki","Islam","7","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","ULUJAMI","Laki-Laki","Kristen","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PISANGAN BARU","Laki-Laki","Kristen","6","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU UTARA","Laki-Laki","Kristen","7","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KAYU MANIS","Laki-Laki","Kristen","8","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PAL MERIAM","Laki-Laki","Kristen","4","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KEBON MANGGIS","Laki-Laki","Kristen","4","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU SELATAN","Laki-Laki","Kristen","5","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PULO GADUNG","Laki-Laki","Kristen","10","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PISANGAN TIMUR","Laki-Laki","Kristen","6","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","CIPINANG","Laki-Laki","Kristen","15","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATINEGARA KAUM","Laki-Laki","Kristen","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","RAWAMANGUN","Laki-Laki","Kristen","23","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","KAYU PUTIH","Laki-Laki","Kristen","35","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATI","Laki-Laki","Kristen","16","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Laki-Laki","Kristen","5","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Laki-Laki","Kristen","18","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Laki-Laki","Kristen","4","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Laki-Laki","Kristen","6","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Laki-Laki","Kristen","12","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Laki-Laki","Kristen","19","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR SELATAN","Laki-Laki","Kristen","5","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR UTARA","Laki-Laki","Kristen","11","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KRAMAT JATI","Laki-Laki","Kristen","12","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KAMPUNG TENGAH","Laki-Laki","Kristen","12","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","DUKUH","Laki-Laki","Kristen","11","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BATU AMPAR","Laki-Laki","Kristen","7","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BALE KAMBANG","Laki-Laki","Kristen","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CILILITAN","Laki-Laki","Kristen","18","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CAWANG","Laki-Laki","Kristen","18","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","GEDONG","Laki-Laki","Kristen","5","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","BARU","Laki-Laki","Kristen","3","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","CIJANTUNG","Laki-Laki","Kristen","4","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","KALISARI","Laki-Laki","Kristen","8","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","PEKAYON","Laki-Laki","Kristen","8","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","JATINEGARA","Laki-Laki","Kristen","4","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","RAWA TERATE","Laki-Laki","Kristen","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PENGGILINGAN","Laki-Laki","Kristen","21","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG TIMUR","Laki-Laki","Kristen","12","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PULO GEBANG","Laki-Laki","Kristen","31","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","UJUNG MENTENG","Laki-Laki","Kristen","11","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG BARAT","Laki-Laki","Kristen","10","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","DUREN SAWIT","Laki-Laki","Kristen","26","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK BAMBU","Laki-Laki","Kristen","10","2017"
"2017","DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN SELATAN","Laki-Laki","Kristen","10","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KOJA","TUGU SELATAN","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KOJA","RAWA BADAK SELATAN","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","CILINCING","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","SUKAPURA","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","MARUNDA","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","KALI BARU","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","SEMPER TIMUR","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","ROROTAN","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","CILINCING","SEMPER BARAT","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN TIMUR","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN BARAT","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","ANCOL","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Laki-Laki","Khonghuchu","","2017"
"2017","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki-Laki","Khonghuchu","","2017"
